"pile_id","station_id","label","network","connector_type","power_kw","price_per_kwh","deployment_stage","operational_state","is_synthetic","synthetic_fields","source_name","source_station_record_id","dataset"
"mevnet-3766-pile-008","mevnet-3766","Bay 08","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3767-pile-001","mevnet-3767","Bay 01","Others","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-002","mevnet-3767","Bay 02","Others","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-003","mevnet-3767","Bay 03","Others","CCS2","120","1.5","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-004","mevnet-3767","Bay 04","Others","CCS2","180","1.65","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-005","mevnet-3767","Bay 05","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-006","mevnet-3767","Bay 06","Others","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-007","mevnet-3767","Bay 07","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3767-pile-008","mevnet-3767","Bay 08","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3767","full"
"mevnet-3768-pile-001","mevnet-3768","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3768","full"
"mevnet-3768-pile-002","mevnet-3768","Bay 02","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3768","full"
"mevnet-3769-pile-001","mevnet-3769","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-002","mevnet-3769","Bay 02","Others","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-003","mevnet-3769","Bay 03","Others","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-004","mevnet-3769","Bay 04","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-005","mevnet-3769","Bay 05","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-006","mevnet-3769","Bay 06","Others","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-007","mevnet-3769","Bay 07","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3769-pile-008","mevnet-3769","Bay 08","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3769","full"
"mevnet-3771-pile-001","mevnet-3771","Bay 01","Gentari","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3771","full"
"mevnet-3771-pile-002","mevnet-3771","Bay 02","Gentari","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3771","full"
"mevnet-3771-pile-003","mevnet-3771","Bay 03","Gentari","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3771","full"
"mevnet-3771-pile-004","mevnet-3771","Bay 04","Gentari","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3771","full"
"mevnet-3771-pile-005","mevnet-3771","Bay 05","Gentari","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3771","full"
"mevnet-3771-pile-006","mevnet-3771","Bay 06","Gentari","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3771","full"
"mevnet-3772-pile-001","mevnet-3772","Bay 01","Gentari","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3772","full"
"mevnet-3772-pile-002","mevnet-3772","Bay 02","Gentari","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3772","full"
"mevnet-3772-pile-003","mevnet-3772","Bay 03","Gentari","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3772","full"
"mevnet-3772-pile-004","mevnet-3772","Bay 04","Gentari","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3772","full"
"mevnet-3773-pile-001","mevnet-3773","Bay 01","Gentari","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3773","full"
"mevnet-3773-pile-002","mevnet-3773","Bay 02","Gentari","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3773","full"
"mevnet-3773-pile-003","mevnet-3773","Bay 03","Gentari","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3773","full"
"mevnet-3773-pile-004","mevnet-3773","Bay 04","Gentari","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3773","full"
"mevnet-3774-pile-001","mevnet-3774","Bay 01","Gentari","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3774","full"
"mevnet-3774-pile-002","mevnet-3774","Bay 02","Gentari","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3774","full"
"mevnet-3774-pile-003","mevnet-3774","Bay 03","Gentari","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3774","full"
"mevnet-3775-pile-001","mevnet-3775","Bay 01","Gentari","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3775","full"
"mevnet-3775-pile-002","mevnet-3775","Bay 02","Gentari","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3775","full"
"mevnet-3775-pile-003","mevnet-3775","Bay 03","Gentari","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3775","full"
"mevnet-3775-pile-004","mevnet-3775","Bay 04","Gentari","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3775","full"
"mevnet-3775-pile-005","mevnet-3775","Bay 05","Gentari","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3775","full"
"mevnet-3775-pile-006","mevnet-3775","Bay 06","Gentari","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3775","full"
"mevnet-3776-pile-001","mevnet-3776","Bay 01","Gentari","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-002","mevnet-3776","Bay 02","Gentari","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-003","mevnet-3776","Bay 03","Gentari","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-004","mevnet-3776","Bay 04","Gentari","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-005","mevnet-3776","Bay 05","Gentari","Type 2","11","0.9","existing","reserved","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-006","mevnet-3776","Bay 06","Gentari","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-007","mevnet-3776","Bay 07","Gentari","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-008","mevnet-3776","Bay 08","Gentari","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-009","mevnet-3776","Bay 09","Gentari","CCS2","50","1.2","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-010","mevnet-3776","Bay 10","Gentari","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-011","mevnet-3776","Bay 11","Gentari","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3776-pile-012","mevnet-3776","Bay 12","Gentari","CCS2","180","1.65","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3776","full"
"mevnet-3777-pile-001","mevnet-3777","Bay 01","Gentari","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3777","full"
